election_year,state,pc_name,candidate,sex,age,category,party,party_symbol,general_votes,postal_votes,total_votes,total_electors,election_result_id,state_id
2014,Maharashtra,Raigad,"Sunil Tatkare",M,32,GEN,IND,"Pen Nib with Seven Rays",9847,2,9849,1532781,6461,NULL
2014,Maharashtra,Raigad,NOTA,Unknown,46,Unknown,NOTA,NOTA,20358,4,20362,1532781,6462,NULL
2014,"West Bengal",Raiganj,"Deepa Dasmunsi",F,53,GEN,INC,Hand,315507,374,315881,1387526,6463,NULL
2014,"West Bengal",Raiganj,"Nimu Bhowmick",M,79,GEN,BJP,Lotus,202868,263,203131,1387526,6464,NULL
2014,"West Bengal",Raiganj,"Pabitra Ranjan Dasmunshi (Satya)",M,66,GEN,AITC,"Flowers and Grass",192408,290,192698,1387526,6465,NULL
2014,"West Bengal",Raiganj,"Md. Salim",M,56,GEN,CPM,"Hammer, Sickle and Star",316863,652,317515,1387526,6466,NULL
2014,"West Bengal",Raiganj,"Swapan Kumar Das",M,38,SC,BSP,Elephant,5627,2,5629,1387526,6467,NULL
2014,"West Bengal",Raiganj,"Zameerul Hasan",M,64,GEN,AIUDF,"Lock and Key",3470,1,3471,1387526,6468,NULL
2014,"West Bengal",Raiganj,"Dulal Rajbanshi",M,42,SC,SUCI,"Glass Tumbler",8591,1,8592,1387526,6469,NULL
2014,"West Bengal",Raiganj,"Nandakishor Singha",M,48,SC,AMB,Candles,3335,3,3338,1387526,6470,NULL
2014,"West Bengal",Raiganj,"Pasarul Alam",M,50,GEN,AAAP,Broom,3610,4,3614,1387526,6471,NULL
2014,"West Bengal",Raiganj,"Bablu Soren",M,41,ST,JDP,"Cup & Saucer",5541,3,5544,1387526,6472,NULL
2014,"West Bengal",Raiganj,"Sudiip Ranjan Sen",M,51,GEN,SP,Bicycle,32295,8,32303,1387526,6473,NULL
2014,"West Bengal",Raiganj,"Subrata Adhikary",M,55,GEN,IND,Dao,5548,0,5548,1387526,6474,NULL
2014,"West Bengal",Raiganj,NOTA,Unknown,46,Unknown,NOTA,NOTA,10923,6,10929,1387526,6475,NULL
2014,"Andhra Pradesh",Rajahmundry,"Durgesh Kandula",M,55,GEN,INC,Hand,21056,187,21243,1421276,6476,NULL
2014,"Andhra Pradesh",Rajahmundry,"Marre Babji",M,47,SC,BSP,Elephant,6037,42,6079,1421276,6477,NULL
2014,"Andhra Pradesh",Rajahmundry,"Murali Mohan Maganti",M,73,GEN,TDP,Bicycle,627653,2920,630573,1421276,6478,NULL
2014,"Andhra Pradesh",Rajahmundry,"Kollabathula Richmond Carey",M,40,GEN,GaAP,Window,5457,24,5481,1421276,6479,NULL
2014,"Andhra Pradesh",Rajahmundry,"Boddu Venkataramana Chowdary",M,39,GEN,YSRCP,"Ceiling Fan",461204,1935,463139,1421276,6480,NULL
2014,"Andhra Pradesh",Rajahmundry,"Mullapudi Satyanarayana",M,43,GEN,JaSPa,Chappals,11540,178,11718,1421276,6481,NULL
2014,"Andhra Pradesh",Rajahmundry,"Meda Srinivas",M,44,GEN,RPC(S),"Gas Cylinder",985,6,991,1421276,6482,NULL
2014,"Andhra Pradesh",Rajahmundry,"Sangisetti Srinivasa Rao",M,47,GEN,PPOI,Television,1322,7,1329,1421276,6483,NULL
2014,"Andhra Pradesh",Rajahmundry,"Annamdevula Dharma Rao",M,52,GEN,IND,Almirah,588,2,590,1421276,6484,NULL
2014,"Andhra Pradesh",Rajahmundry,"Cheekatla Venkateswara Rao",M,46,GEN,IND,"Auto- Rickshaw",1351,5,1356,1421276,6485,NULL
2014,"Andhra Pradesh",Rajahmundry,"Palla Venkata Naidu(Pradeep)",M,47,GEN,IND,Scissors,978,11,989,1421276,6486,NULL
2014,"Andhra Pradesh",Rajahmundry,"Polu Peda Vengala Reddy",M,66,GEN,IND,"Lady Purse",764,1,765,1421276,6487,NULL
2014,"Andhra Pradesh",Rajahmundry,"Mutyala Rambabu",M,30,GEN,IND,"Gas Stove",1277,5,1282,1421276,6488,NULL
2014,"Andhra Pradesh",Rajahmundry,"Illa Govinda Rajan",M,36,GEN,IND,Pot,1390,0,1390,1421276,6489,NULL
2014,"Andhra Pradesh",Rajahmundry,NOTA,Unknown,46,Unknown,NOTA,NOTA,7361,95,7456,1421276,6490,NULL
2014,"Andhra Pradesh",Rajampet,"Annayyagari Sai Prathap",M,69,GEN,INC,Hand,29247,85,29332,1487791,6491,NULL
2014,"Andhra Pradesh",Rajampet,"D.  Purandeswari",F,53,GEN,BJP,Lotus,424885,2105,426990,1487791,6492,NULL
2014,"Andhra Pradesh",Rajampet,"Venkata Subbaiah Nallugari",M,37,SC,BSP,Elephant,8172,17,8189,1487791,6493,NULL
2014,"Andhra Pradesh",Rajampet,"N.  Deva",M,33,GEN,HJP,"Cup & Saucer",3895,1,3896,1487791,6494,NULL
2014,"Andhra Pradesh",Rajampet,"S Narendra Babu",M,31,SC,MaSP,"Auto- Rickshaw",15075,11,15086,1487791,6495,NULL
2014,"Andhra Pradesh",Rajampet,"P.V.Midhun Reddy",M,36,GEN,YSRCP,"Ceiling Fan",599650,2102,601752,1487791,6496,NULL
2014,"Andhra Pradesh",Rajampet,"G.Mujeeb Hussain",M,56,GEN,JaSPa,Chappals,59648,129,59777,1487791,6497,NULL
2014,"Andhra Pradesh",Rajampet,"V Pattabhi",M,56,GEN,IND,Table,3545,4,3549,1487791,6498,NULL
2014,"Andhra Pradesh",Rajampet,"Shaik Jeelani Saheb",M,60,GEN,IND,Bat,2623,7,2630,1487791,6499,NULL
2014,"Andhra Pradesh",Rajampet,NOTA,Unknown,46,Unknown,NOTA,NOTA,7095,21,7116,1487791,6500,NULL
2014,"Madhya Pradesh",Rajgarh,"Amlabe Narayan Singh",M,62,GEN,INC,Hand,367782,208,367990,1578757,6501,NULL
2014,"Madhya Pradesh",Rajgarh,"Rodmal Nagar",M,53,GEN,BJP,Lotus,596201,526,596727,1578757,6502,NULL
2014,"Madhya Pradesh",Rajgarh,"Dr.Shivnarayan Verma",M,39,SC,BSP,Elephant,13853,11,13864,1578757,6503,NULL
2014,"Madhya Pradesh",Rajgarh,"Dr.Prashant Tripathi",M,33,GEN,AAAP,Broom,8678,21,8699,1578757,6504,NULL
2014,"Madhya Pradesh",Rajgarh,"Imamuddin Khan",M,59,GEN,IND,"Glass Tumbler",4333,1,4334,1578757,6505,NULL
2014,"Madhya Pradesh",Rajgarh,"Rod Ji",M,50,ST,IND,Shuttle,8816,2,8818,1578757,6506,NULL
2014,"Madhya Pradesh",Rajgarh,NOTA,Unknown,46,Unknown,NOTA,NOTA,10289,3,10292,1578757,6507,NULL
2014,Gujarat,Rajkot,"Kundariya Mohanbhai Kalyanjibhai",M,62,GEN,BJP,Lotus,619495,2029,621524,1655717,6508,NULL
2014,Gujarat,Rajkot,"Kunvarjibhai Mohanbhai Bavaliya",M,59,GEN,INC,Hand,373032,2064,375096,1655717,6509,NULL
2014,Gujarat,Rajkot,"Jivanbhai Devajibhai Parmar",M,51,SC,BSP,Elephant,12594,59,12653,1655717,6510,NULL
2014,Gujarat,Rajkot,"Ankur Amrutkumar Dhameliya(Patel)",M,30,GEN,AAAP,Broom,10709,76,10785,1655717,6511,NULL
2014,Gujarat,Rajkot,"Jitendra Bhurabhai Chauhan",M,36,SC,RPI(KH),"Battery Torch",989,1,990,1655717,6512,NULL
2014,Gujarat,Rajkot,"Dengada Pravinbhai Meghajibhai",M,51,SC,RPI(A),"Sewing Machine",945,0,945,1655717,6513,NULL
2014,Gujarat,Rajkot,"Rajeshbhai Lavjibhai Pipalva",M,43,GEN,LoRP,"Gas Cylinder",807,1,808,1655717,6514,NULL
2014,Gujarat,Rajkot,"Rohitbhai Mohanbhai Sagathiya",M,31,SC,BMUP,Cot,1333,11,1344,1655717,6515,NULL
2014,Gujarat,Rajkot,"Aniruddhsinh Juvansinh Zala",M,58,GEN,IND,Kite,1562,74,1636,1655717,6516,NULL
2014,Gujarat,Rajkot,"Narendrabhai Mahajan",M,64,GEN,IND,"Black Board",1152,9,1161,1655717,6517,NULL
2014,Gujarat,Rajkot,"Pathan Bismillakhan Abdulkhan (Babakhan Pathan)",M,36,GEN,IND,Whistle,1062,18,1080,1655717,6518,NULL
2014,Gujarat,Rajkot,"Popatbhai Devajibhai Chavda (Bhuva)",M,49,GEN,IND,"Ceiling Fan",1401,7,1408,1655717,6519,NULL
2014,Gujarat,Rajkot,"Pravinchandra Chunilal Parekh",M,83,GEN,IND,Hat,1559,3,1562,1655717,6520,NULL
2014,Gujarat,Rajkot,"Basirbhai Sulemanbhai Sama",M,55,GEN,IND,"Electric Pole",2070,6,2076,1655717,6521,NULL
2014,Gujarat,Rajkot,"Vinodbhai Pragjibhai Nagani",M,43,GEN,IND,"Pressure Cooker",5748,4,5752,1655717,6522,NULL
2014,Gujarat,Rajkot,NOTA,Unknown,46,Unknown,NOTA,NOTA,18137,112,18249,1655717,6523,NULL
2014,Jharkhand,Rajmahal,"Dr. Anil Murmu",M,43,ST,JVM,Comb,97370,4,97374,1353467,6524,NULL
2014,Jharkhand,Rajmahal,"Arun Marandi",M,28,ST,BSP,Elephant,4775,0,4775,1353467,6525,NULL
2014,Jharkhand,Rajmahal,"Arjun Prasad Singh",M,65,ST,AJSUP,Banana,6760,1,6761,1353467,6526,NULL
2014,Jharkhand,Rajmahal,"Jyotin Soren",M,65,ST,CPM,"Hammer, Sickle and Star",58034,0,58034,1353467,6527,NULL
2014,Jharkhand,Rajmahal,"Vijay Kumar Hansdak",M,31,ST,JMM,"Bow & Arrow",379337,170,379507,1353467,6528,NULL
2014,Jharkhand,Rajmahal,"Hemlal Murmu",M,58,ST,BJP,Lotus,338080,90,338170,1353467,6529,NULL
2014,Jharkhand,Rajmahal,"Krishna Singh",M,42,ST,IUML,Ladder,16354,0,16354,1353467,6530,NULL
2014,Jharkhand,Rajmahal,"Barnard Hembrom",M,43,ST,RKSP,"Auto- Rickshaw",8686,0,8686,1353467,6531,NULL
2014,Jharkhand,Rajmahal,"Tala Hansda",M,41,ST,IND,"Cup & Saucer",7661,0,7661,1353467,6532,NULL
2014,Jharkhand,Rajmahal,"Suniram Hembrom",M,45,ST,IND,Cot,6460,0,6460,1353467,6533,NULL
2014,Jharkhand,Rajmahal,"Dr. Surae Soren",M,33,ST,IND,Scissors,7906,0,7906,1353467,6534,NULL
2014,Jharkhand,Rajmahal,NOTA,Unknown,46,Unknown,NOTA,NOTA,19872,3,19875,1353467,6535,NULL
2014,Rajasthan,Rajsamand,"Gopal Singh Shekhawat",M,63,GEN,INC,Hand,248331,758,249089,1701194,6536,NULL
2014,Rajasthan,Rajsamand,"Neeru Ram Jat",M,44,GEN,BSP,Elephant,14541,38,14579,1701194,6537,NULL
2014,Rajasthan,Rajsamand,"Hariom Singh Rathore",M,56,GEN,BJP,Lotus,641020,3774,644794,1701194,6538,NULL
2014,Rajasthan,Rajsamand,"Idrish Mohammad",M,40,GEN,JGP,Whistle,10398,9,10407,1701194,6539,NULL
2014,Rajasthan,Rajsamand,"Gulam Farid",M,49,GEN,SP,Bicycle,2972,5,2977,1701194,6540,NULL
2014,Rajasthan,Rajsamand,"Pradeep Singh Bhatnagar",M,58,GEN,AAAP,Broom,4840,57,4897,1701194,6541,NULL
2014,Rajasthan,Rajsamand,Laxman,M,30,GEN,JMBP,Almirah,1392,0,1392,1701194,6542,NULL
2014,Rajasthan,Rajsamand,"Khimaram Salvi",M,43,SC,IND,Television,2555,4,2559,1701194,6543,NULL
2014,Rajasthan,Rajsamand,"Bhanwar Lal Mali",M,50,GEN,IND,Cauliflower,6410,8,6418,1701194,6544,NULL
2014,Rajasthan,Rajsamand,"Sanjay Choudhary",M,45,GEN,IND,Bat,12336,143,12479,1701194,6545,NULL
2014,Rajasthan,Rajsamand,"Surya Bhawani Singh Chawara",M,35,GEN,IND,"Auto- Rickshaw",10159,1,10160,1701194,6546,NULL
2014,Rajasthan,Rajsamand,"Heera Kathat",M,54,GEN,IND,Cot,5183,3,5186,1701194,6547,NULL
2014,Rajasthan,Rajsamand,NOTA,Unknown,46,Unknown,NOTA,NOTA,17154,28,17182,1701194,6548,NULL
2014,"Tamil Nadu",Ramanathapuram,"Anwar Raajhaa. A",M,65,GEN,ADMK,"Two Leaves",405470,475,405945,1455988,6549,NULL
2014,"Tamil Nadu",Ramanathapuram,"Mohamed Jaleel.S",M,69,GEN,DMK,"Rising Sun",286020,601,286621,1455988,6550,NULL
2014,"Tamil Nadu",Ramanathapuram,"Kuppu Ramu.D",M,57,GEN,BJP,Lotus,170617,465,171082,1455988,6551,NULL
2014,"Tamil Nadu",Ramanathapuram,Thirunnavukkarsar.Su,M,64,GEN,INC,Hand,62061,99,62160,1455988,6552,NULL
2014,"Tamil Nadu",Ramanathapuram,"Noor Jiyavudeen.M.I",M,51,GEN,SDPI,"Auto- Rickshaw",12539,2,12541,1455988,6553,NULL
2014,"Tamil Nadu",Ramanathapuram,"Uma Mageswari.R.T",F,49,GEN,CPI,"Ears of Corn And Sickle",12283,29,12312,1455988,6554,NULL
2014,"Tamil Nadu",Ramanathapuram,Arasakumar.B.T,M,47,GEN,DFBL,Ring,10930,15,10945,1455988,6555,NULL
2014,"Tamil Nadu",Ramanathapuram,Gopal.R,M,57,GEN,IND,Saw,3969,0,3969,1455988,6556,NULL
2014,"Tamil Nadu",Ramanathapuram,Gokila.K,F,30,SC,IND,Scissors,3471,0,3471,1455988,6557,NULL
2014,"Tamil Nadu",Ramanathapuram,Annamalai.S,M,49,SC,IND,Pot,3106,19,3125,1455988,6558,NULL
2014,"Tamil Nadu",Ramanathapuram,Manivasagam,M,36,SC,IND,"Pen Nib with Seven Rays",2683,1,2684,1455988,6559,NULL
2014,"Tamil Nadu",Ramanathapuram,Sivagurunathan.K,M,41,SC,BSP,Elephant,2119,4,2123,1455988,6560,NULL
2014,"Tamil Nadu",Ramanathapuram,Kasirajan.N,M,51,GEN,IND,BELT,1415,0,1415,1455988,6561,NULL
2014,"Tamil Nadu",Ramanathapuram,Palpandi.C,M,47,SC,IND,Chappals,1355,0,1355,1455988,6562,NULL
2014,"Tamil Nadu",Ramanathapuram,Thennarasu.P,M,57,SC,IND,"Ceiling Fan",1321,0,1321,1455988,6563,NULL
2014,"Tamil Nadu",Ramanathapuram,Sasikumar.S,M,31,GEN,IND,Kite,1220,0,1220,1455988,6564,NULL
2014,"Tamil Nadu",Ramanathapuram,Balakrishnan.S.S,M,43,SC,IND,Dao,1171,0,1171,1455988,6565,NULL
2014,"Tamil Nadu",Ramanathapuram,Sathiah.G,M,57,GEN,IND,Frock,1129,0,1129,1455988,6566,NULL
2014,"Tamil Nadu",Ramanathapuram,Thiyagarajan.R,M,47,GEN,IND,Television,1037,0,1037,1455988,6567,NULL
2014,"Tamil Nadu",Ramanathapuram,Kannathasan.R,M,35,SC,IND,Candles,999,0,999,1455988,6568,NULL
2014,"Tamil Nadu",Ramanathapuram,Periyasamy.P,M,53,GEN,IND,"Electric Pole",985,0,985,1455988,6569,NULL
2014,"Tamil Nadu",Ramanathapuram,"Amirtha Lingam.U",M,62,GEN,IND,Coconut,941,0,941,1455988,6570,NULL
2014,"Tamil Nadu",Ramanathapuram,Vetrivel.S,M,38,GEN,IND,"Battery Torch",914,0,914,1455988,6571,NULL
2014,"Tamil Nadu",Ramanathapuram,"Azhagu Meena.A",F,35,GEN,IND,Whistle,835,0,835,1455988,6572,NULL
2014,"Tamil Nadu",Ramanathapuram,Murugeswari,F,38,SC,IND,"Cup & Saucer",814,0,814,1455988,6573,NULL
2014,"Tamil Nadu",Ramanathapuram,Ayyappan.S,M,49,GEN,IND,"School Bag",785,0,785,1455988,6574,NULL
2014,"Tamil Nadu",Ramanathapuram,"Alla Pitchai.E",M,70,GEN,IND,"Gas Cylinder",747,0,747,1455988,6575,NULL
2014,"Tamil Nadu",Ramanathapuram,Subbiah.M,M,61,GEN,IND,Bat,645,0,645,1455988,6576,NULL
2014,"Tamil Nadu",Ramanathapuram,Velchsamy.R,M,40,GEN,IND,"Glass Tumbler",577,0,577,1455988,6577,NULL
2014,"Tamil Nadu",Ramanathapuram,Ravi.K,M,43,GEN,IND,Balloon,478,0,478,1455988,6578,NULL
2014,"Tamil Nadu",Ramanathapuram,Mookaiya.S,M,38,GEN,IND,Almirah,423,0,423,1455988,6579,NULL
2014,"Tamil Nadu",Ramanathapuram,NOTA,Unknown,57,GEN,NOTA,NOTA,6264,15,6279,1455988,6580,NULL
2014,"Uttar Pradesh",Rampur,"Akbar Husain",M,67,GEN,BSP,Elephant,81004,2,81006,1616972,6581,NULL
2014,"Uttar Pradesh",Rampur,"Nawab Kazim Ali Khan",M,53,GEN,INC,Hand,156466,0,156466,1616972,6582,NULL
2014,"Uttar Pradesh",Rampur,"Naseer Ahmad Khan",M,76,GEN,SP,Bicycle,335179,2,335181,1616972,6583,NULL
2014,"Uttar Pradesh",Rampur,"Dr. Nepal Singh",M,74,GEN,BJP,Lotus,358590,26,358616,1616972,6584,NULL
2014,"Uttar Pradesh",Rampur,"Jannat Nisha",F,27,GEN,AIMF,"Air Conditioner",4473,0,4473,1616972,6585,NULL
2014,"Uttar Pradesh",Rampur,"Vijendra Singh",M,32,GEN,RAC,"Cup & Saucer",2079,0,2079,1616972,6586,NULL
2014,"Uttar Pradesh",Rampur,"Syed Salman Ali",M,49,GEN,AAAP,Broom,1996,0,1996,1616972,6587,NULL
2014,"Uttar Pradesh",Rampur,"Akbar Masood",M,51,GEN,IND,Bat,817,0,817,1616972,6588,NULL
2014,"Uttar Pradesh",Rampur,"Jagdish Saran Sagar",M,44,SC,IND,"Sewing Machine",1834,0,1834,1616972,6589,NULL
2014,"Uttar Pradesh",Rampur,Jagmohan,M,49,GEN,IND,Kite,2505,0,2505,1616972,6590,NULL
2014,"Uttar Pradesh",Rampur,"Tejpal Singh",M,45,GEN,IND,BUCKET,2063,0,2063,1616972,6591,NULL
2014,"Uttar Pradesh",Rampur,"Naved Mian",M,43,GEN,IND,Almirah,2448,0,2448,1616972,6592,NULL
2014,"Uttar Pradesh",Rampur,NOTA,Unknown,46,Unknown,NOTA,NOTA,6905,0,6905,1616972,6593,NULL
2014,Maharashtra,Ramtek,"Kiran Prem Kumar Rodge (Patankar)",F,53,SC,BSP,Elephant,94991,60,95051,1677266,6594,NULL
2014,Maharashtra,Ramtek,"Krupal Balaji Tumane",M,48,SC,SHS,"Bow & Arrow",519214,678,519892,1677266,6595,NULL
2014,Maharashtra,Ramtek,"Mukul Wasnik",M,54,SC,INC,Hand,343886,215,344101,1677266,6596,NULL
2014,Maharashtra,Ramtek,"Ganesh Bapurao Patil",M,32,SC,GGP,Bat,6219,3,6222,1677266,6597,NULL
2014,Maharashtra,Ramtek,"Chaware Maya Namdeo",F,44,SC,SP,Bicycle,2681,1,2682,1677266,6598,NULL
2014,Maharashtra,Ramtek,"Naresh Mahadeo Patil",M,43,SC,BMUP,Cot,2839,2,2841,1677266,6599,NULL
2014,Maharashtra,Ramtek,"Pankaj Sewakram Masurkar",M,35,SC,HJP,"Gas Cylinder",1450,3,1453,1677266,6600,NULL
2014,Maharashtra,Ramtek,"Pratap Goswami",M,49,SC,AAAP,Broom,25837,52,25889,1677266,6601,NULL
2014,Maharashtra,Ramtek,"Com. Bandu Ramchandra Meshram",M,46,SC,CPIM,Saw,1602,0,1602,1677266,6602,NULL
2014,Maharashtra,Ramtek,"Dhimati Vidya Kishor Bhimte",F,45,SC,APoI,Coat,3631,3,3634,1677266,6603,NULL
2014,Maharashtra,Ramtek,"Sandesh Bhivram Bhalekar",M,64,SC,AIFB,Lion,2424,0,2424,1677266,6604,NULL
2014,Maharashtra,Ramtek,"Dr. Sunilbhau Vishwanathji Narnavre",M,41,SC,RPI(KH),Kite,2309,1,2310,1677266,6605,NULL
2014,Maharashtra,Ramtek,"Dr. Sandeep Natthuji Nandeshwar",M,53,SC,BBM,"Cup & Saucer",2638,2,2640,1677266,6606,NULL
2014,Maharashtra,Ramtek,"Khobragade Chandrabhan Jairam",M,47,SC,IND,Television,2925,0,2925,1677266,6607,NULL
2014,Maharashtra,Ramtek,"Gurudas Uddhav Bawane",M,38,SC,IND,Coconut,3417,2,3419,1677266,6608,NULL
2014,Maharashtra,Ramtek,"Goutam Shriram Wasnik",M,39,SC,IND,Almirah,6352,1,6353,1677266,6609,NULL
2014,Maharashtra,Ramtek,"Dongre Ashok Namaji",M,52,SC,IND,"Auto- Rickshaw",3999,0,3999,1677266,6610,NULL
2014,Maharashtra,Ramtek,"Tumane Gopal Ajabrao",M,35,SC,IND,"Air Conditioner",6303,1,6304,1677266,6611,NULL
2014,Maharashtra,Ramtek,"Prof. Dr. Natthu Madhao Lokhande",M,65,SC,IND,Balloon,4756,0,4756,1677266,6612,NULL
2014,Maharashtra,Ramtek,"Nilesh Mahadeo Dhoke",M,43,SC,IND,"Ceiling Fan",2535,2,2537,1677266,6613,NULL
2014,Maharashtra,Ramtek,"Rahul Sheshraoji Meshram",M,39,SC,IND,"Battery Torch",1189,0,1189,1677266,6614,NULL
2014,Maharashtra,Ramtek,"Rahulkant Alias Ramesh Sinha",M,61,SC,IND,"Green Chilli",1542,0,1542,1677266,6615,NULL
2014,Maharashtra,Ramtek,"Lokhande Ganesh Haibatrao",M,44,SC,IND,Trumpet,1735,0,1735,1677266,6616,NULL
2014,Maharashtra,Ramtek,NOTA,Unknown,46,Unknown,NOTA,NOTA,4804,12,4816,1677266,6617,NULL
2014,"West Bengal",Ranaghat,"Archana Biswas",F,43,SC,CPM,"Hammer, Sickle and Star",387209,1475,388684,1602849,6618,NULL
2014,"West Bengal",Ranaghat,"Utpala Biswas",F,61,SC,BSP,Elephant,9107,9,9116,1602849,6619,NULL
2014,"West Bengal",Ranaghat,"Tapas Mandal",M,42,SC,AITC,"Flowers and Grass",588545,1906,590451,1602849,6620,NULL
2014,"West Bengal",Ranaghat,"Pratap Kanti Ray",M,70,SC,INC,Hand,92081,137,92218,1602849,6621,NULL
2014,"West Bengal",Ranaghat,"Supravat Biswas",M,74,SC,BJP,Lotus,233239,431,233670,1602849,6622,NULL
2014,"West Bengal",Ranaghat,"Chaitanya Barai",M,50,SC,NSBP,Candles,3825,4,3829,1602849,6623,NULL
2014,"West Bengal",Ranaghat,"Nadiyar Chand Mondal",M,59,SC,RPI(A),"Sewing Machine",3992,0,3992,1602849,6624,NULL
2014,"West Bengal",Ranaghat,"Paresh Halder",M,53,SC,SUCI,"Glass Tumbler",7949,3,7952,1602849,6625,NULL
2014,"West Bengal",Ranaghat,"Subhas Chandra Sarkar",M,66,SC,IND,Kite,8656,2,8658,1602849,6626,NULL
2014,"West Bengal",Ranaghat,NOTA,Unknown,46,Unknown,NOTA,NOTA,14587,39,14626,1602849,6627,NULL
2014,Jharkhand,Ranchi,"Amitabh Choudhary",M,54,GEN,JVM,Comb,67705,7,67712,1648459,6628,NULL
2014,Jharkhand,Ranchi,"Durga Munda",M,39,ST,BSP,Elephant,2500,2,2502,1648459,6629,NULL
2014,Jharkhand,Ranchi,"Rajendra Singh Munda",M,78,ST,CPM,"Hammer, Sickle and Star",10177,1,10178,1648459,6630,NULL
2014,Jharkhand,Ranchi,"Ram Tahal Choudhary",M,72,GEN,BJP,Lotus,448617,112,448729,1648459,6631,NULL
2014,Jharkhand,Ranchi,"Sudesh Kumar Mahto",M,40,GEN,AJSUP,Banana,142547,13,142560,1648459,6632,NULL
2014,Jharkhand,Ranchi,"Subodh Kant Sahay",M,60,GEN,INC,Hand,249399,27,249426,1648459,6633,NULL
2014,Jharkhand,Ranchi,Amanullah,M,44,GEN,AAAP,Broom,8493,4,8497,1648459,6634,NULL
2014,Jharkhand,Ranchi,"Bandhu Tirkey",M,53,ST,AITC,"Flowers and Grass",46115,11,46126,1648459,6635,NULL
2014,Jharkhand,Ranchi,"Bahadur  Uraon",M,70,ST,CPI(ML)(L),"Flag with Three Stars",3877,0,3877,1648459,6636,NULL
2014,Jharkhand,Ranchi,"Bisheshwar Mahto",M,49,GEN,SAP,Almirah,2130,0,2130,1648459,6637,NULL
2014,Jharkhand,Ranchi,"Man Singh Mardi",M,36,ST,JKP(N),Kite,4239,1,4240,1648459,6638,NULL
2014,Jharkhand,Ranchi,"Yugeshwar Marar "Deen"""",M,67,GEN,MMM,"Basket containing Fruits",4409,0,4409,1648459,6639,NULL
2014,Jharkhand,Ranchi,"Ranjit Mahto",M,49,GEN,BMUP,Cot,3823,0,3823,1648459,6640,NULL
2014,Jharkhand,Ranchi,"Ram Lal Mahto",M,63,GEN,SUCI,"Glass Tumbler",4190,0,4190,1648459,6641,NULL
2014,Jharkhand,Ranchi,"Lal Jotindra Dev",M,57,GEN,AKBJHP,"Auto- Rickshaw",3411,0,3411,1648459,6642,NULL
2014,Jharkhand,Ranchi,"Vikas Chandra Sharma",M,34,GEN,CPIM,Saw,14898,0,14898,1648459,6643,NULL
2014,Jharkhand,Ranchi,"Suresh Toppo",M,44,ST,JDP,"Cup & Saucer",4085,0,4085,1648459,6644,NULL
2014,Jharkhand,Ranchi,"Anjani Pandey",M,56,GEN,IND,"Diesel Pump",1250,0,1250,1648459,6645,NULL
2014,Jharkhand,Ranchi,"Abul Hasan",M,38,GEN,IND,Scissors,1219,0,1219,1648459,6646,NULL
2014,Jharkhand,Ranchi,"Amit Kumar Singh",M,33,GEN,IND,"Battery Torch",1987,0,1987,1648459,6647,NULL
2014,Jharkhand,Ranchi,"Arsad Ayub",M,43,GEN,IND,"Ceiling Fan",2083,0,2083,1648459,6648,NULL
2014,Jharkhand,Ranchi,"Kafilur Rahman",M,39,GEN,IND,"Pen Nib with Seven Rays",4696,0,4696,1648459,6649,NULL
2014,Jharkhand,Ranchi,"Chintamani Mahto",M,43,GEN,IND,Telephone,1605,0,1605,1648459,6650,NULL
2014,Jharkhand,Ranchi,"Thaddeus Lakra",M,65,ST,IND,Television,1504,0,1504,1648459,6651,NULL
2014,Jharkhand,Ranchi,"Balram Kumar Bedia",M,35,ST,IND,Table,2889,0,2889,1648459,6652,NULL
2014,Jharkhand,Ranchi,"Birendra Kumar Jaiswal",M,48,GEN,IND,Batsman,1366,0,1366,1648459,6653,NULL
2014,Jharkhand,Ranchi,"Rampodo Mahto",M,48,GEN,IND,"Gas Cylinder",1296,0,1296,1648459,6654,NULL
2014,Jharkhand,Ranchi,"Sajiya Haidar",F,29,GEN,IND,"Lady Purse",2195,0,2195,1648459,6655,NULL
2014,Jharkhand,Ranchi,NOTA,Unknown,46,Unknown,NOTA,NOTA,6900,0,6900,1648459,6656,NULL
2014,"Madhya Pradesh",Ratlam,"Kantilal Bhuria",M,64,ST,INC,Hand,437098,425,437523,1702576,6657,NULL
2014,"Madhya Pradesh",Ratlam,"Dileepsingh Bhuria",M,68,ST,BJP,Lotus,544453,1527,545980,1702576,6658,NULL
2014,"Madhya Pradesh",Ratlam,Babusingh,M,41,ST,BSP,Elephant,18471,14,18485,1702576,6659,NULL
2014,"Madhya Pradesh",Ratlam,"Comrade Lata Bhabor",F,42,ST,CPM,"Hammer, Sickle and Star",6072,6,6078,1702576,6660,NULL
2014,"Madhya Pradesh",Ratlam,"Iliyas Bhai Machar",M,30,ST,MNDP,Almirah,3581,0,3581,1702576,6661,NULL
2014,"Madhya Pradesh",Ratlam,"Kailash Vasuniya",M,36,ST,BMUP,Cot,3853,8,3861,1702576,6662,NULL
2014,"Madhya Pradesh",Ratlam,"Bherusingh Damor",M,67,ST,JD(U),Arrow,13108,8,13116,1702576,6663,NULL
2014,"Madhya Pradesh",Ratlam,"Enari Machar",M,32,ST,AAAP,Broom,6069,16,6085,1702576,6664,NULL
2014,"Madhya Pradesh",Ratlam,"Bhadiya Dawar",M,56,ST,IND,Kite,6638,0,6638,1702576,6665,NULL
